job_id,asset,metric_type,metric_name,value,confidence,status,timestamp
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,sentiment,overall_sentiment,-0.011290950306345719,0.511261797898391,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,confidence,overall_confidence,0.511261797898391,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,performance,execution_time_seconds,11.886704,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_sentiment,fii_dii_flows_sentiment,0.0,0.5,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_weight,fii_dii_flows_weight,0.35,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_sentiment,technical_analysis_sentiment,0.0,0.5,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_weight,technical_analysis_weight,0.3,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_sentiment,market_sentiment_vix_sentiment,0.0,0.5,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_weight,market_sentiment_vix_weight,0.2,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_sentiment,rbi_interest_rates_sentiment,0.0,0.5,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_weight,rbi_interest_rates_weight,0.1,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_sentiment,global_factors_sentiment,0.0,0.5,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,NIFTY50,component_weight,global_factors_weight,0.05,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,sentiment,overall_sentiment,0.2950692591308579,0.7733333333333333,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,confidence,overall_confidence,0.7733333333333333,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,performance,execution_time_seconds,12.971426,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,component_sentiment,technical_analysis_sentiment,1.0,0.71,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,component_weight,technical_analysis_weight,0.25,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,component_sentiment,real_interest_rates_sentiment,0.40285655414444405,0.75,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,component_weight,real_interest_rates_weight,0.25,1.0,success,2025-09-08T20:33:23.492917
aa03d6ba-e501-4c2a-995a-112caffc6b09,GOLD,component_sentiment,central_bank_sentiment_sentiment,0.19327259484460407,0.59,success,2025-09-08T20:33:23.492917
