job_id,asset,metric_type,metric_name,value,confidence,status,timestamp
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,sentiment,overall_sentiment,-0.011752664581060538,0.511261797898391,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,confidence,overall_confidence,0.511261797898391,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,performance,execution_time_seconds,8.196707,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_sentiment,fii_dii_flows_sentiment,0.0,0.5,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_weight,fii_dii_flows_weight,0.35,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_sentiment,technical_analysis_sentiment,0.0,0.5,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_weight,technical_analysis_weight,0.3,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_sentiment,market_sentiment_vix_sentiment,0.0,0.5,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_weight,market_sentiment_vix_weight,0.2,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_sentiment,rbi_interest_rates_sentiment,0.0,0.5,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_weight,rbi_interest_rates_weight,0.1,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_sentiment,global_factors_sentiment,0.0,0.5,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,NIFTY50,component_weight,global_factors_weight,0.05,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,GOLD,sentiment,overall_sentiment,0.2978774322753143,0.7733333333333333,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,GOLD,confidence,overall_confidence,0.7733333333333333,1.0,success,2025-09-08T21:21:51.538272
bbf1f734-b2d3-41eb-985e-fdd36857ecd0,GOLD,performance,execution_time_seconds,11.264836,1.0,success,2025-09-08T21:21:51.538272
