job_id,asset,metric_type,metric_name,value,confidence,status,timestamp
586eb3a5-e1d6-4071-89c2-1718294f4869,NIFTY50,sentiment,overall_sentiment,0.0,0.5,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,NIFTY50,confidence,overall_confidence,0.5,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,NIFTY50,performance,execution_time_seconds,0.0,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,sentiment,overall_sentiment,0.3012893868292055,0.7553333333333333,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,confidence,overall_confidence,0.7553333333333333,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,performance,execution_time_seconds,27.370057,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_sentiment,technical_analysis_sentiment,1.0,0.71,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_weight,technical_analysis_weight,0.25,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_sentiment,real_interest_rates_sentiment,0.40285655414444405,0.75,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_weight,real_interest_rates_weight,0.25,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_sentiment,central_bank_sentiment_sentiment,0.20576182512777658,0.5,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_weight,central_bank_sentiment_weight,0.2,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_sentiment,professional_positioning_sentiment,-0.018781674848414275,0.5,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_weight,professional_positioning_weight,0.15,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,professional_positioning_estimated_position,-1.2526568026200506,0.5,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,professional_positioning_recent_return,0.008650351445741245,0.5,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,professional_positioning_volume_factor,1.448099317671955,0.5,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_sentiment,currency_debasement_sentiment,0.045256333260663965,0.8166666666666668,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_weight,currency_debasement_weight,0.1,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,currency_debasement_components_analyzed,3.0,0.8166666666666668,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,currency_debasement_component_weights_dxy,0.4,0.8166666666666668,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,currency_debasement_component_weights_em_stress,0.3,0.8166666666666668,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,GOLD,component_metric,currency_debasement_component_weights_cb_expansion,0.3,0.8166666666666668,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,sentiment,overall_sentiment,0.08121227104336916,0.5116475062715389,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,confidence,overall_confidence,0.5116475062715389,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,performance,execution_time_seconds,11.051849,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_sentiment,micro_momentum_sentiment,0.0634314206679477,0.7166666666666667,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_weight,micro_momentum_weight,0.3,1.0,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_metric,micro_momentum_roc_features_f_roc1,0.027,0.7166666666666667,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_metric,micro_momentum_roc_features_f_roc5,-0.068,0.7166666666666667,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_metric,micro_momentum_roc_features_roc1_pct,0.0116,0.7166666666666667,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_metric,micro_momentum_roc_features_roc5_pct,-0.0654,0.7166666666666667,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_metric,micro_momentum_momentum_indicators_f_macd_hist,0.037,0.7166666666666667,success,2025-09-08T19:47:29.010590
586eb3a5-e1d6-4071-89c2-1718294f4869,BITCOIN,component_metric,micro_momentum_momentum_indicators_f_rsi_distance,0.113,0.7166666666666667,success,2025-09-08T19:47:29.010590
